work_order_id,machine_id,line_id,factory_id,linked_failure_event_id,scheduled_timestamp,completion_timestamp,maintenance_type,maintenance_reason,action_taken,maintenance_downtime_hours,parts_cost_inr,labor_cost_inr,total_maintenance_cost_inr,technician_id,work_order_status
MWO003282,MCH0216,LIN028,FAC010,,2025-01-03 17:21:40,2025-01-03 23:56:28,Preventive,High Vibration,Inspection,6.58,12440.09,6342.44,18782.53,TECH028,Completed
MWO003283,MCH0024,LIN022,FAC008,,2025-02-16 15:39:47,2025-02-16 21:26:35,Preventive,Rising Temperature,Alignment,5.78,4557.16,11891.04,16448.2,TECH123,Completed
MWO003284,MCH0459,LIN006,FAC002,,2025-12-05 00:58:24,2025-12-05 06:52:24,Predictive,Tool Wear,Alignment,5.9,31478.33,6824.22,38302.55,TECH078,Completed
MWO003285,MCH0316,LIN029,FAC010,,2025-04-20 23:29:14,2025-04-21 03:22:38,Preventive,High Vibration,Alignment,3.89,11904.43,5596.37,17500.8,TECH125,Completed
MWO003286,MCH0046,LIN029,FAC010,,2025-12-30 15:30:18,2025-12-30 19:47:06,Preventive,Rising Temperature,Lubrication,4.28,9906.91,5960.63,15867.54,TECH133,In Progress
MWO003287,MCH0222,LIN028,FAC010,,2025-12-22 19:56:35,2025-12-22 20:31:59,Predictive,Tool Wear,Calibration,0.59,10282.62,840.36,11122.98,TECH032,Completed
MWO003288,MCH0574,LIN029,FAC010,,2023-02-04 19:47:26,2023-02-04 22:09:02,Preventive,Rising Temperature,Inspection,2.36,12978.45,3243.2,16221.65,TECH122,Completed
MWO003289,MCH0439,LIN026,FAC009,,2026-02-15 10:44:40,2026-02-15 14:36:52,Preventive,High Vibration,Alignment,3.87,29367.42,4704.47,34071.89,TECH098,Completed
MWO003290,MCH0367,LIN007,FAC003,,2024-07-31 11:08:59,2024-07-31 16:40:11,Predictive,Calibration Due,Calibration,5.52,15035.93,10514.08,25550.01,TECH082,Completed
MWO003291,MCH0015,LIN014,FAC005,,2025-02-18 07:19:32,2025-02-18 07:32:08,Predictive,Scheduled Service,Calibration,0.21,8339.99,415.34,8755.33,TECH035,Completed
MWO003292,MCH0004,LIN020,FAC007,,2023-11-23 15:41:28,2023-11-23 17:43:16,Predictive,Scheduled Service,Alignment,2.03,12959.3,4558.55,17517.85,TECH114,Completed
MWO003293,MCH0358,LIN027,FAC009,,2026-03-03 06:15:15,2026-03-03 08:11:03,Preventive,Tool Wear,Alignment,1.93,20779.29,3213.87,23993.16,TECH048,Completed
MWO003294,MCH0386,LIN012,FAC004,,2025-10-16 02:19:50,2025-10-16 03:15:38,Predictive,High Vibration,Replace Component,0.93,6638.54,1765.03,8403.57,TECH037,Completed
MWO003295,MCH0224,LIN018,FAC006,,2024-01-26 13:30:55,2024-01-26 14:30:19,Predictive,Calibration Due,Inspection,0.99,32742.97,1412.73,34155.7,TECH102,Completed
MWO003296,MCH0143,LIN020,FAC007,,2024-07-03 13:40:04,2024-07-03 18:01:04,Preventive,Oil Degradation,Alignment,4.35,42172.02,8541.04,50713.06,TECH081,Completed
MWO003297,MCH0038,LIN022,FAC008,,2023-05-29 22:45:29,2023-05-30 00:34:41,Preventive,Rising Temperature,Replace Component,1.82,24828.18,4355.51,29183.69,TECH129,Completed
MWO003298,MCH0174,LIN023,FAC008,,2023-05-04 19:47:14,2023-05-04 22:43:38,Preventive,High Vibration,Alignment,2.94,13705.51,5598.7,19304.21,TECH011,Completed
MWO003299,MCH0006,LIN013,FAC005,,2025-08-02 18:33:45,2025-08-02 20:22:21,Preventive,High Vibration,Calibration,1.81,11183.1,3043.81,14226.91,TECH114,Completed
MWO003300,MCH0404,LIN007,FAC003,,2024-08-28 02:18:20,2024-08-28 03:19:32,Preventive,Rising Temperature,Alignment,1.02,5503.9,1305.75,6809.65,TECH015,Completed
MWO003301,MCH0395,LIN004,FAC002,,2023-06-11 06:01:03,2023-06-11 07:02:15,Predictive,Rising Temperature,Electrical Repair,1.02,5609.99,2435.47,8045.46,TECH084,Completed
MWO003302,MCH0176,LIN008,FAC003,,2023-12-17 11:50:27,2023-12-17 15:55:15,Preventive,High Vibration,Lubrication,4.08,45141.24,7284.0,52425.24,TECH047,Completed
MWO003303,MCH0391,LIN007,FAC003,,2024-02-09 18:53:03,2024-02-09 22:11:39,Predictive,Scheduled Service,Inspection,3.31,15902.31,4633.57,20535.88,TECH130,Completed
MWO003304,MCH0171,LIN006,FAC002,,2024-04-13 05:41:19,2024-04-13 15:53:19,Preventive,Scheduled Service,Calibration,10.2,38587.24,15989.45,54576.69,TECH025,Cancelled
MWO003305,MCH0203,LIN016,FAC006,,2025-11-25 05:57:00,2025-11-25 07:46:12,Preventive,Rising Temperature,Electrical Repair,1.82,31287.58,3147.75,34435.33,TECH107,Completed
MWO003306,MCH0384,LIN021,FAC007,,2024-05-25 23:45:27,2024-05-26 04:32:51,Preventive,High Vibration,Calibration,4.79,17128.16,10816.71,27944.87,TECH098,Completed
MWO003307,MCH0204,LIN002,FAC001,,2023-12-04 22:59:11,2023-12-04 23:51:59,Predictive,Tool Wear,Replace Component,0.88,12614.52,1513.17,14127.69,TECH037,In Progress
MWO003308,MCH0127,LIN004,FAC002,,2026-02-21 13:36:31,2026-02-21 17:16:07,Preventive,Tool Wear,Lubrication,3.66,3374.5,4812.03,8186.53,TECH080,Completed
MWO003309,MCH0034,LIN007,FAC003,,2023-08-23 07:11:45,2023-08-23 14:33:57,Preventive,High Vibration,Calibration,7.37,8010.1,13926.8,21936.9,TECH083,In Progress
MWO003310,MCH0133,LIN013,FAC005,,2024-01-27 09:33:07,2024-01-27 10:10:19,Predictive,Tool Wear,Electrical Repair,0.62,12620.32,1275.38,13895.7,TECH070,Completed
MWO003311,MCH0331,LIN012,FAC004,,2024-07-27 20:10:44,2024-07-27 22:34:08,Predictive,Scheduled Service,Electrical Repair,2.39,17614.31,3668.61,21282.92,TECH005,Completed
MWO003312,MCH0240,LIN015,FAC005,,2024-09-08 00:03:04,2024-09-08 01:43:52,Preventive,Oil Degradation,Inspection,1.68,7938.89,1780.5,9719.39,TECH112,Completed
MWO003313,MCH0349,LIN024,FAC008,,2023-05-29 08:10:34,2023-05-29 12:42:22,Predictive,Scheduled Service,Inspection,4.53,33073.16,7452.36,40525.52,TECH044,Completed
MWO003314,MCH0541,LIN019,FAC007,,2025-11-09 04:41:49,2025-11-09 06:04:01,Predictive,High Vibration,Replace Component,1.37,5661.34,2769.04,8430.38,TECH048,Completed
MWO003315,MCH0443,LIN021,FAC007,,2025-03-28 03:45:09,2025-03-28 09:54:45,Preventive,Oil Degradation,Calibration,6.16,25939.19,13548.09,39487.28,TECH069,Completed
MWO003316,MCH0238,LIN007,FAC003,,2025-06-24 04:09:34,2025-06-24 06:29:58,Predictive,High Vibration,Calibration,2.34,13712.27,4874.19,18586.46,TECH136,Completed
MWO003317,MCH0451,LIN013,FAC005,,2023-10-04 10:24:57,2023-10-04 14:08:09,Preventive,Oil Degradation,Replace Component,3.72,29415.92,8386.59,37802.51,TECH073,Completed
MWO003318,MCH0162,LIN014,FAC005,,2024-01-13 14:23:25,2024-01-13 16:11:25,Preventive,Calibration Due,Inspection,1.8,38361.86,2587.74,40949.6,TECH069,Completed
MWO003319,MCH0271,LIN005,FAC002,,2024-04-07 17:22:43,2024-04-08 00:23:55,Corrective,Oil Degradation,Inspection,7.02,18565.64,16390.53,34956.17,TECH065,Completed
MWO003320,MCH0440,LIN027,FAC009,,2024-06-16 22:30:58,2024-06-17 05:50:46,Corrective,High Vibration,Alignment,7.33,1472.83,13689.52,15162.35,TECH035,Completed
MWO003321,MCH0381,LIN011,FAC004,,2024-05-28 01:47:21,2024-05-28 05:56:57,Preventive,Oil Degradation,Alignment,4.16,27251.46,9595.66,36847.12,TECH124,Cancelled
MWO003322,MCH0261,LIN017,FAC006,,2025-05-30 11:28:17,2025-05-30 21:31:53,Predictive,Calibration Due,Replace Component,10.06,9299.64,18210.57,27510.21,TECH079,Completed
MWO003323,MCH0103,LIN030,FAC010,,2024-10-03 02:09:36,2024-10-03 05:58:48,Preventive,Calibration Due,Inspection,3.82,15459.28,5398.66,20857.94,TECH033,Completed
MWO003324,MCH0200,LIN004,FAC002,,2026-04-03 08:53:57,2026-04-03 15:44:57,Preventive,High Vibration,Lubrication,6.85,35202.74,11848.21,47050.95,TECH087,Completed
MWO003325,MCH0434,LIN011,FAC004,,2023-10-06 10:16:38,2023-10-06 23:23:14,Predictive,Calibration Due,Electrical Repair,13.11,11639.03,20745.25,32384.28,TECH012,Completed
MWO003326,MCH0275,LIN008,FAC003,,2025-02-22 15:52:37,2025-02-22 21:28:37,Preventive,Tool Wear,Replace Component,5.6,16119.53,7468.66,23588.19,TECH011,Completed
MWO003327,MCH0401,LIN015,FAC005,,2024-07-29 21:51:44,2024-07-30 00:47:32,Preventive,Calibration Due,Calibration,2.93,12879.46,3309.25,16188.71,TECH030,Completed
MWO003328,MCH0247,LIN026,FAC009,,2023-02-18 23:23:13,2023-02-19 07:52:01,Preventive,Rising Temperature,Electrical Repair,8.48,16282.38,16971.25,33253.63,TECH070,Completed
MWO003329,MCH0213,LIN007,FAC003,,2025-01-03 21:09:12,2025-01-04 00:00:12,Preventive,Scheduled Service,Calibration,2.85,2616.01,6805.66,9421.67,TECH087,Completed
MWO003330,MCH0465,LIN002,FAC001,,2023-10-04 05:09:45,2023-10-04 07:25:21,Predictive,Rising Temperature,Lubrication,2.26,1379.63,2490.19,3869.82,TECH026,Completed
MWO003331,MCH0482,LIN024,FAC008,,2023-06-21 03:29:35,2023-06-21 04:56:35,Preventive,Rising Temperature,Lubrication,1.45,3039.42,2848.25,5887.67,TECH016,Completed
MWO003332,MCH0409,LIN021,FAC007,,2024-11-15 00:56:22,2024-11-15 08:31:46,Predictive,Rising Temperature,Inspection,7.59,15285.17,7265.39,22550.56,TECH081,In Progress
MWO003333,MCH0033,LIN010,FAC004,,2024-02-08 20:17:38,2024-02-08 23:44:38,Corrective,Rising Temperature,Electrical Repair,3.45,13636.33,8083.86,21720.19,TECH073,In Progress
MWO003334,MCH0029,LIN002,FAC001,,2023-05-04 22:11:26,2023-05-05 00:08:26,Preventive,Scheduled Service,Lubrication,1.95,13234.28,2704.6,15938.88,TECH106,In Progress
MWO003335,MCH0185,LIN018,FAC006,,2024-12-15 10:06:25,2024-12-15 13:52:37,Corrective,High Vibration,Inspection,3.77,23867.84,5821.33,29689.17,TECH117,Completed
MWO003336,MCH0213,LIN007,FAC003,,2024-11-03 12:30:08,2024-11-03 17:13:56,Predictive,Scheduled Service,Electrical Repair,4.73,9315.05,10107.86,19422.91,TECH087,Completed
MWO003337,MCH0587,LIN024,FAC008,,2025-10-04 14:20:24,2025-10-04 15:40:48,Preventive,Scheduled Service,Alignment,1.34,16538.46,3031.94,19570.4,TECH045,Completed
MWO003338,MCH0112,LIN003,FAC001,,2025-07-10 01:29:03,2025-07-10 09:31:27,Predictive,Rising Temperature,Calibration,8.04,7531.85,16631.14,24162.99,TECH129,In Progress
MWO003339,MCH0050,LIN017,FAC006,,2024-01-20 20:30:05,2024-01-20 21:21:05,Preventive,Tool Wear,Lubrication,0.85,39696.5,1112.9,40809.4,TECH135,Completed
MWO003340,MCH0506,LIN001,FAC001,,2024-09-15 17:01:58,2024-09-15 18:16:22,Preventive,Tool Wear,Alignment,1.24,33884.92,1765.5,35650.42,TECH045,Completed
MWO003341,MCH0568,LIN019,FAC007,,2023-05-22 11:34:43,2023-05-22 22:55:43,Preventive,Tool Wear,Replace Component,11.35,8634.63,24686.16,33320.79,TECH055,Completed
MWO003342,MCH0510,LIN023,FAC008,,2023-04-10 05:40:56,2023-04-10 12:49:56,Preventive,High Vibration,Alignment,7.15,12177.9,14106.28,26284.18,TECH083,Completed
MWO003343,MCH0494,LIN001,FAC001,,2024-11-26 03:28:41,2024-11-26 04:54:29,Preventive,High Vibration,Electrical Repair,1.43,6278.17,2111.39,8389.56,TECH135,Completed
MWO003344,MCH0252,LIN027,FAC009,,2024-05-25 09:23:17,2024-05-25 13:48:29,Predictive,Rising Temperature,Electrical Repair,4.42,21676.54,6468.83,28145.37,TECH056,Completed
MWO003345,MCH0334,LIN018,FAC006,,2023-04-01 09:15:11,2023-04-01 21:28:23,Preventive,Oil Degradation,Electrical Repair,12.22,7513.91,25776.6,33290.51,TECH010,Completed
MWO003346,MCH0247,LIN026,FAC009,,2024-12-05 23:56:18,2024-12-06 00:42:30,Preventive,Rising Temperature,Calibration,0.77,17268.54,1688.19,18956.73,TECH112,Completed
MWO003347,MCH0273,LIN002,FAC001,,2026-05-20 06:25:54,2026-05-20 08:34:54,Predictive,Tool Wear,Lubrication,2.15,33188.44,4701.75,37890.19,TECH103,Completed
MWO003348,MCH0421,LIN007,FAC003,,2023-09-18 15:25:18,2023-09-18 22:17:30,Preventive,Calibration Due,Alignment,6.87,16866.22,15444.47,32310.69,TECH097,Completed
MWO003349,MCH0551,LIN025,FAC009,,2026-01-02 02:49:29,2026-01-02 08:48:53,Predictive,High Vibration,Inspection,5.99,5923.18,6731.51,12654.69,TECH078,Completed
MWO003350,MCH0418,LIN013,FAC005,,2024-12-19 11:38:15,2024-12-19 18:09:27,Predictive,High Vibration,Calibration,6.52,6544.21,8208.34,14752.55,TECH038,Completed
MWO003351,MCH0516,LIN030,FAC010,,2024-06-30 09:24:49,2024-06-30 12:23:01,Preventive,Scheduled Service,Alignment,2.97,8950.71,5460.71,14411.42,TECH013,Completed
MWO003352,MCH0218,LIN007,FAC003,,2025-03-27 02:50:02,2025-03-27 03:53:38,Predictive,High Vibration,Replace Component,1.06,19224.63,1374.04,20598.67,TECH016,Completed
MWO003353,MCH0085,LIN020,FAC007,,2023-01-05 18:04:28,2023-01-05 23:38:04,Preventive,Calibration Due,Lubrication,5.56,12303.42,10215.57,22518.99,TECH109,Completed
MWO003354,MCH0226,LIN027,FAC009,,2024-11-20 10:10:06,2024-11-20 18:28:42,Preventive,Rising Temperature,Electrical Repair,8.31,14102.11,12933.09,27035.2,TECH031,In Progress
MWO003355,MCH0521,LIN019,FAC007,,2025-10-17 13:49:49,2025-10-17 18:49:13,Corrective,Scheduled Service,Lubrication,4.99,15711.1,5085.68,20796.78,TECH121,Completed
MWO003356,MCH0393,LIN019,FAC007,,2024-12-22 16:18:44,2024-12-22 22:34:20,Predictive,Scheduled Service,Replace Component,6.26,15621.32,11462.77,27084.09,TECH042,Completed
MWO003357,MCH0439,LIN026,FAC009,,2025-05-13 23:15:59,2025-05-14 04:48:23,Predictive,Calibration Due,Calibration,5.54,11915.81,6255.22,18171.03,TECH112,Completed
MWO003358,MCH0363,LIN017,FAC006,,2025-01-07 21:49:45,2025-01-07 22:28:45,Preventive,Rising Temperature,Inspection,0.65,14572.42,1405.18,15977.6,TECH051,Completed
MWO003359,MCH0020,LIN001,FAC001,,2024-09-08 16:52:53,2024-09-09 02:28:53,Preventive,Rising Temperature,Electrical Repair,9.6,12920.27,9235.39,22155.66,TECH089,In Progress
MWO003360,MCH0108,LIN027,FAC009,,2023-12-14 20:01:00,2023-12-15 02:19:00,Corrective,Tool Wear,Electrical Repair,6.3,13828.43,13133.46,26961.89,TECH133,In Progress
MWO003361,MCH0304,LIN026,FAC009,,2024-12-05 14:22:47,2024-12-05 17:57:35,Preventive,Calibration Due,Calibration,3.58,10089.43,7847.25,17936.68,TECH060,Completed
MWO003362,MCH0116,LIN010,FAC004,,2023-02-23 12:45:27,2023-02-23 14:07:03,Predictive,Scheduled Service,Inspection,1.36,15535.15,3057.23,18592.38,TECH125,Completed
MWO003363,MCH0375,LIN005,FAC002,,2025-08-26 06:04:54,2025-08-26 12:04:54,Corrective,Rising Temperature,Alignment,6.0,33727.17,13207.91,46935.08,TECH116,Completed
MWO003364,MCH0158,LIN027,FAC009,,2024-09-14 07:05:31,2024-09-14 11:00:43,Corrective,Oil Degradation,Calibration,3.92,36593.13,4872.21,41465.34,TECH011,Completed
MWO003365,MCH0253,LIN016,FAC006,,2024-09-27 13:17:00,2024-09-27 16:44:36,Preventive,Scheduled Service,Calibration,3.46,16911.01,7321.38,24232.39,TECH099,Completed
MWO003366,MCH0485,LIN007,FAC003,,2023-11-05 19:17:44,2023-11-05 22:23:08,Predictive,Tool Wear,Inspection,3.09,11541.75,3295.4,14837.15,TECH098,Completed
MWO003367,MCH0426,LIN009,FAC003,,2024-06-03 01:29:13,2024-06-03 04:11:49,Predictive,Rising Temperature,Replace Component,2.71,21797.47,6236.98,28034.45,TECH089,Completed
MWO003368,MCH0492,LIN009,FAC003,,2024-11-01 05:06:39,2024-11-01 08:28:15,Corrective,High Vibration,Electrical Repair,3.36,10780.82,7789.01,18569.83,TECH101,Completed
MWO003369,MCH0511,LIN004,FAC002,,2026-06-07 13:39:31,2026-06-07 17:05:19,Predictive,Rising Temperature,Replace Component,3.43,19301.17,6013.26,25314.43,TECH078,Completed
MWO003370,MCH0371,LIN005,FAC002,,2026-03-23 14:56:23,2026-03-23 17:37:47,Preventive,Rising Temperature,Replace Component,2.69,6014.77,6156.82,12171.59,TECH094,Completed
MWO003371,MCH0119,LIN019,FAC007,,2026-02-20 17:56:36,2026-02-20 18:28:24,Preventive,Scheduled Service,Alignment,0.53,6589.05,518.95,7108.0,TECH072,Completed
MWO003372,MCH0191,LIN025,FAC009,,2026-05-25 19:41:00,2026-05-25 22:21:12,Preventive,High Vibration,Lubrication,2.67,4230.17,3521.25,7751.42,TECH032,Completed
MWO003373,MCH0064,LIN025,FAC009,,2025-12-03 19:13:49,2025-12-03 22:53:25,Preventive,Scheduled Service,Inspection,3.66,59318.16,7353.39,66671.55,TECH029,Completed
MWO003374,MCH0412,LIN021,FAC007,,2025-03-29 14:00:58,2025-03-29 17:23:46,Predictive,Rising Temperature,Electrical Repair,3.38,8538.02,6067.78,14605.8,TECH098,Completed
MWO003375,MCH0146,LIN004,FAC002,,2026-06-01 16:43:31,2026-06-01 20:06:55,Predictive,Scheduled Service,Alignment,3.39,10060.47,7982.47,18042.94,TECH071,Completed
MWO003376,MCH0089,LIN017,FAC006,,2024-12-02 07:20:36,2024-12-02 14:31:24,Predictive,Oil Degradation,Calibration,7.18,20351.78,7078.71,27430.49,TECH124,Completed
MWO003377,MCH0337,LIN028,FAC010,,2026-06-20 00:19:33,2026-06-20 00:47:09,Preventive,Scheduled Service,Alignment,0.46,31562.76,607.68,32170.44,TECH038,Completed
MWO003378,MCH0361,LIN024,FAC008,,2023-12-11 15:19:22,2023-12-11 20:06:10,Predictive,Oil Degradation,Calibration,4.78,29304.3,7403.35,36707.65,TECH112,Completed
MWO003379,MCH0396,LIN028,FAC010,,2023-04-15 17:55:48,2023-04-16 01:30:36,Corrective,High Vibration,Lubrication,7.58,53783.46,10933.06,64716.52,TECH108,Completed
MWO003380,MCH0222,LIN028,FAC010,,2025-05-05 09:34:37,2025-05-05 10:50:13,Predictive,Calibration Due,Electrical Repair,1.26,22235.93,1280.04,23515.97,TECH035,Completed
MWO003381,MCH0318,LIN006,FAC002,,2024-11-08 17:16:54,2024-11-08 23:18:42,Predictive,Tool Wear,Lubrication,6.03,20734.88,13433.33,34168.21,TECH031,Completed
MWO003382,MCH0471,LIN013,FAC005,,2025-06-09 11:01:05,2025-06-09 14:06:29,Preventive,Calibration Due,Alignment,3.09,5797.09,3570.57,9367.66,TECH060,Completed
MWO003383,MCH0465,LIN002,FAC001,,2026-06-22 16:43:31,2026-06-22 17:26:43,Preventive,Oil Degradation,Calibration,0.72,11307.77,1093.81,12401.58,TECH089,Completed
MWO003384,MCH0511,LIN004,FAC002,,2023-05-21 23:56:05,2023-05-22 00:47:05,Predictive,High Vibration,Alignment,0.85,21591.57,1599.93,23191.5,TECH104,Completed
MWO003385,MCH0109,LIN018,FAC006,,2023-02-11 11:14:30,2023-02-11 15:22:54,Predictive,Tool Wear,Lubrication,4.14,9341.65,7451.02,16792.67,TECH069,Completed
MWO003386,MCH0594,LIN016,FAC006,,2024-08-26 01:57:16,2024-08-26 03:11:04,Preventive,Scheduled Service,Replace Component,1.23,1684.35,2748.25,4432.6,TECH008,Completed
MWO003387,MCH0235,LIN025,FAC009,,2026-04-04 17:10:59,2026-04-04 21:18:47,Preventive,Calibration Due,Lubrication,4.13,22906.53,9303.61,32210.14,TECH013,Completed
MWO003388,MCH0011,LIN013,FAC005,,2025-07-01 10:20:16,2025-07-01 15:44:16,Preventive,Oil Degradation,Electrical Repair,5.4,1558.51,12440.65,13999.16,TECH036,Completed
MWO003389,MCH0552,LIN012,FAC004,,2026-06-07 00:42:27,2026-06-07 09:28:39,Preventive,Oil Degradation,Inspection,8.77,10671.02,12233.23,22904.25,TECH102,Completed
MWO003390,MCH0008,LIN015,FAC005,,2024-07-26 16:43:50,2024-07-26 19:05:26,Preventive,Oil Degradation,Lubrication,2.36,16055.97,3302.16,19358.13,TECH010,Completed
MWO003391,MCH0462,LIN016,FAC006,,2024-04-03 19:44:32,2024-04-04 00:45:08,Predictive,Oil Degradation,Electrical Repair,5.01,11559.28,4872.3,16431.58,TECH095,Completed
MWO003392,MCH0298,LIN016,FAC006,,2025-12-17 17:00:43,2025-12-17 20:33:43,Corrective,High Vibration,Alignment,3.55,17350.64,6707.31,24057.95,TECH085,Completed
MWO003393,MCH0319,LIN007,FAC003,,2026-02-14 19:46:10,2026-02-15 03:48:34,Predictive,Tool Wear,Inspection,8.04,9332.31,16058.77,25391.08,TECH037,Completed
MWO003394,MCH0339,LIN019,FAC007,,2024-10-03 00:42:27,2024-10-03 05:31:39,Preventive,Scheduled Service,Electrical Repair,4.82,5439.93,11085.68,16525.61,TECH011,Completed
MWO003395,MCH0133,LIN013,FAC005,,2024-01-11 12:50:53,2024-01-12 00:07:05,Preventive,High Vibration,Inspection,11.27,10277.36,19102.87,29380.23,TECH133,Completed
MWO003396,MCH0458,LIN007,FAC003,,2023-09-14 04:51:38,2023-09-14 09:54:38,Preventive,High Vibration,Calibration,5.05,25027.73,11894.03,36921.76,TECH112,In Progress
MWO003397,MCH0343,LIN003,FAC001,,2023-01-12 02:04:26,2023-01-12 06:24:14,Preventive,Rising Temperature,Lubrication,4.33,17537.74,5024.38,22562.12,TECH032,Completed
MWO003398,MCH0128,LIN027,FAC009,,2025-04-20 02:50:31,2025-04-20 04:18:07,Preventive,Scheduled Service,Replace Component,1.46,5371.86,2568.82,7940.68,TECH041,Completed
MWO003399,MCH0078,LIN001,FAC001,,2025-02-04 21:22:04,2025-02-05 00:09:28,Corrective,Oil Degradation,Replace Component,2.79,4747.19,3435.22,8182.41,TECH044,Completed
MWO003400,MCH0200,LIN004,FAC002,,2023-04-11 04:38:21,2023-04-11 16:01:09,Preventive,High Vibration,Inspection,11.38,7432.75,20535.1,27967.85,TECH027,Completed
MWO003401,MCH0193,LIN006,FAC002,,2026-03-19 11:04:13,2026-03-19 13:15:01,Predictive,Tool Wear,Replace Component,2.18,4099.99,3142.56,7242.55,TECH083,Completed
MWO003402,MCH0013,LIN023,FAC008,,2024-02-20 05:28:26,2024-02-20 10:56:38,Preventive,Oil Degradation,Inspection,5.47,12911.61,10211.59,23123.2,TECH067,In Progress
MWO003403,MCH0195,LIN014,FAC005,,2024-12-14 09:51:51,2024-12-14 16:30:51,Predictive,Rising Temperature,Electrical Repair,6.65,17990.87,10358.79,28349.66,TECH054,Completed
MWO003404,MCH0516,LIN030,FAC010,,2024-12-04 06:29:44,2024-12-04 09:20:08,Predictive,Tool Wear,Calibration,2.84,8961.2,6696.0,15657.2,TECH020,Completed
MWO003405,MCH0338,LIN015,FAC005,,2024-12-15 10:28:11,2024-12-15 11:15:35,Predictive,High Vibration,Calibration,0.79,22116.48,1177.6,23294.08,TECH057,Completed
MWO003406,MCH0448,LIN016,FAC006,,2025-04-08 09:57:26,2025-04-08 17:17:50,Preventive,High Vibration,Calibration,7.34,16551.18,12333.97,28885.15,TECH106,Completed
MWO003407,MCH0165,LIN029,FAC010,,2024-01-27 08:23:53,2024-01-27 17:14:17,Preventive,Scheduled Service,Alignment,8.84,21166.89,16047.41,37214.3,TECH019,Completed
MWO003408,MCH0254,LIN013,FAC005,,2024-11-03 15:29:45,2024-11-03 17:40:33,Predictive,Tool Wear,Calibration,2.18,11112.85,3785.62,14898.47,TECH132,Completed
MWO003409,MCH0065,LIN005,FAC002,,2026-01-06 22:54:32,2026-01-07 00:56:20,Predictive,Rising Temperature,Electrical Repair,2.03,3079.08,2049.61,5128.69,TECH091,Completed
MWO003410,MCH0211,LIN018,FAC006,,2024-05-23 12:22:52,2024-05-23 13:46:16,Preventive,High Vibration,Electrical Repair,1.39,2860.76,2873.84,5734.6,TECH073,Completed
MWO003411,MCH0559,LIN019,FAC007,,2023-05-16 20:27:40,2023-05-17 01:54:04,Preventive,Scheduled Service,Replace Component,5.44,15403.23,11619.9,27023.13,TECH003,Completed
MWO003412,MCH0297,LIN018,FAC006,,2025-04-23 00:10:39,2025-04-23 03:50:15,Predictive,Oil Degradation,Lubrication,3.66,17733.23,6961.52,24694.75,TECH079,In Progress
MWO003413,MCH0266,LIN021,FAC007,,2025-03-21 00:02:05,2025-03-21 00:23:05,Preventive,High Vibration,Alignment,0.35,9344.06,444.28,9788.34,TECH008,Completed
MWO003414,MCH0139,LIN012,FAC004,,2023-08-06 19:52:29,2023-08-07 00:44:41,Predictive,High Vibration,Calibration,4.87,12277.92,6414.56,18692.48,TECH119,Completed
MWO003415,MCH0314,LIN023,FAC008,,2023-03-19 16:42:18,2023-03-20 00:20:06,Preventive,Calibration Due,Calibration,7.63,23785.67,11879.91,35665.58,TECH064,Completed
