failure_event_id,machine_id,line_id,factory_id,failure_timestamp,failure_mode,failure_severity,sensor_precursor_days,repair_duration_hours,estimated_failure_loss_inr,resolution_status
FLR001016,MCH0385,LIN006,FAC002,2023-06-21 20:36:21,Overheating,Major,7,7.55,353060.8,Resolved
FLR001017,MCH0151,LIN020,FAC007,2023-07-05 09:58:06,Tool Wear,Major,5,1.4,59878.56,Open
FLR001018,MCH0325,LIN011,FAC004,2026-03-12 07:59:58,Lubrication Failure,Major,5,4.14,181915.95,Resolved
FLR001019,MCH0074,LIN001,FAC001,2026-03-31 14:57:10,Sensor Failure,Major,4,7.08,219582.17,Open
FLR001020,MCH0294,LIN006,FAC002,2023-11-11 17:18:08,Tool Wear,Major,5,3.39,387824.14,Resolved
FLR001021,MCH0234,LIN001,FAC001,2023-12-14 10:05:48,Hydraulic Leak,Minor,6,4.18,333756.99,Resolved
FLR001022,MCH0537,LIN013,FAC005,2025-09-06 17:22:03,Lubrication Failure,Major,2,2.31,190638.21,Resolved
FLR001023,MCH0580,LIN007,FAC003,2025-04-02 04:02:59,Bearing Failure,Major,5,2.54,98397.02,Resolved
FLR001024,MCH0577,LIN009,FAC003,2024-11-06 04:05:33,Sensor Failure,Minor,4,6.1,461533.82,Open
FLR001025,MCH0595,LIN028,FAC010,2024-05-16 16:49:59,Hydraulic Leak,Minor,1,4.58,338197.52,Resolved
FLR001026,MCH0332,LIN025,FAC009,2026-06-23 09:36:29,Sensor Failure,Major,2,12.37,363332.09,Resolved
FLR001027,MCH0465,LIN002,FAC001,2024-11-30 16:07:24,Excessive Vibration,Critical,7,13.02,1540206.91,Open
FLR001028,MCH0367,LIN007,FAC003,2025-05-31 16:59:19,Sensor Failure,Major,6,0.7,23460.37,Resolved
FLR001029,MCH0214,LIN018,FAC006,2023-10-28 12:33:12,Sensor Failure,Critical,1,16.01,1918777.84,Resolved
FLR001030,MCH0453,LIN010,FAC004,2023-05-12 13:52:16,Hydraulic Leak,Minor,1,1.8,213696.27,Resolved
FLR001031,MCH0137,LIN006,FAC002,2024-08-04 23:22:05,Bearing Failure,Minor,5,3.85,169484.34,Resolved
FLR001032,MCH0382,LIN018,FAC006,2026-04-22 18:30:26,Sensor Failure,Major,3,3.2,152602.3,Open
FLR001033,MCH0286,LIN023,FAC008,2023-03-14 08:27:01,Excessive Vibration,Critical,4,12.72,1374683.4,Open
FLR001034,MCH0475,LIN003,FAC001,2026-06-22 21:42:56,Lubrication Failure,Minor,3,25.84,2127276.17,Resolved
FLR001035,MCH0366,LIN019,FAC007,2023-04-24 08:11:08,Overheating,Critical,7,13.67,851923.04,Resolved
FLR001036,MCH0058,LIN028,FAC010,2023-03-04 00:05:04,Excessive Vibration,Minor,3,3.95,143634.86,Resolved
FLR001037,MCH0360,LIN028,FAC010,2023-11-12 02:35:40,Excessive Vibration,Major,5,6.49,227603.34,Resolved
FLR001038,MCH0577,LIN009,FAC003,2024-08-03 15:39:28,Lubrication Failure,Major,2,7.08,321430.72,Resolved
FLR001039,MCH0576,LIN020,FAC007,2025-08-31 14:19:30,Lubrication Failure,Major,1,14.42,650511.48,Open
FLR001040,MCH0019,LIN029,FAC010,2025-12-13 20:44:50,Lubrication Failure,Minor,4,2.78,243264.16,Resolved
FLR001041,MCH0548,LIN011,FAC004,2023-02-28 10:20:41,Tool Wear,Minor,1,3.96,156876.2,Open
FLR001042,MCH0232,LIN030,FAC010,2024-12-04 23:44:12,Bearing Failure,Major,6,8.19,557349.09,Resolved
FLR001043,MCH0415,LIN008,FAC003,2025-03-04 23:59:04,Bearing Failure,Minor,1,5.39,425723.38,Resolved
FLR001044,MCH0135,LIN015,FAC005,2024-01-18 20:41:28,Sensor Failure,Minor,4,3.11,286848.16,Open
FLR001045,MCH0476,LIN023,FAC008,2024-07-20 17:40:10,Tool Wear,Major,7,3.36,305768.97,Open
FLR001046,MCH0060,LIN022,FAC008,2023-04-06 08:05:09,Bearing Failure,Major,4,2.2,74729.08,Open
FLR001047,MCH0558,LIN025,FAC009,2025-07-25 07:13:43,Bearing Failure,Major,3,2.5,177694.67,Resolved
FLR001048,MCH0009,LIN026,FAC009,2023-05-16 14:02:25,Tool Wear,Critical,7,14.36,1499750.11,Resolved
FLR001049,MCH0467,LIN027,FAC009,2025-06-21 23:19:16,Hydraulic Leak,Major,3,4.72,462393.61,Resolved
FLR001050,MCH0282,LIN001,FAC001,2023-07-04 05:16:44,Sensor Failure,Major,2,3.21,129360.04,Resolved
FLR001051,MCH0212,LIN030,FAC010,2026-06-11 06:43:31,Overheating,Minor,6,14.12,836749.09,Resolved
FLR001052,MCH0006,LIN013,FAC005,2025-05-16 11:15:12,Tool Wear,Major,7,2.96,341987.68,Resolved
FLR001053,MCH0060,LIN022,FAC008,2025-02-23 10:52:37,Lubrication Failure,Major,6,2.22,220471.33,Resolved
FLR001054,MCH0078,LIN001,FAC001,2025-08-23 14:27:51,Electrical Fault,Major,5,1.95,96572.47,Resolved
FLR001055,MCH0548,LIN011,FAC004,2025-09-10 00:01:16,Sensor Failure,Critical,5,12.44,637958.66,Resolved
FLR001056,MCH0242,LIN001,FAC001,2026-05-15 11:46:34,Bearing Failure,Major,5,18.21,888548.33,Open
FLR001057,MCH0164,LIN029,FAC010,2023-11-29 20:50:26,Electrical Fault,Major,6,2.79,266411.03,Resolved
FLR001058,MCH0338,LIN015,FAC005,2026-06-30 07:53:01,Hydraulic Leak,Major,6,2.78,250757.5,Open
FLR001059,MCH0087,LIN028,FAC010,2024-11-28 20:46:39,Overheating,Major,7,3.74,132345.52,Resolved
FLR001060,MCH0375,LIN005,FAC002,2025-03-19 17:36:11,Hydraulic Leak,Major,4,3.84,164639.85,Open
FLR001061,MCH0173,LIN020,FAC007,2025-01-18 22:39:30,Sensor Failure,Minor,1,10.15,294976.21,Resolved
FLR001062,MCH0310,LIN029,FAC010,2023-12-10 13:49:37,Excessive Vibration,Critical,7,18.47,1954941.99,Open
FLR001063,MCH0025,LIN017,FAC006,2025-03-12 09:21:39,Hydraulic Leak,Major,5,13.97,1598001.58,Resolved
FLR001064,MCH0295,LIN020,FAC007,2026-04-04 09:53:41,Sensor Failure,Critical,2,10.71,807075.13,Resolved
FLR001065,MCH0139,LIN012,FAC004,2026-06-09 19:11:25,Overheating,Major,4,18.67,961822.57,Resolved
FLR001066,MCH0440,LIN027,FAC009,2024-07-16 02:41:27,Sensor Failure,Minor,2,8.92,335945.92,Resolved
FLR001067,MCH0193,LIN006,FAC002,2023-04-14 02:43:34,Lubrication Failure,Major,5,7.48,684548.78,Resolved
FLR001068,MCH0498,LIN011,FAC004,2025-08-12 17:44:42,Hydraulic Leak,Minor,1,8.98,1059758.86,Resolved
FLR001069,MCH0107,LIN010,FAC004,2025-11-28 09:57:56,Excessive Vibration,Major,7,2.51,106101.36,Resolved
FLR001070,MCH0308,LIN025,FAC009,2023-09-20 20:50:21,Sensor Failure,Major,6,6.85,618008.81,Open
FLR001071,MCH0073,LIN002,FAC001,2025-08-01 06:51:35,Bearing Failure,Minor,2,8.64,995882.77,Resolved
FLR001072,MCH0416,LIN002,FAC001,2025-08-11 19:27:27,Lubrication Failure,Major,7,3.63,201303.95,Resolved
FLR001073,MCH0229,LIN014,FAC005,2023-08-29 21:10:57,Bearing Failure,Major,4,13.23,663325.2,Resolved
FLR001074,MCH0015,LIN014,FAC005,2025-11-26 18:10:39,Lubrication Failure,Critical,4,12.51,1298363.6,Resolved
FLR001075,MCH0157,LIN029,FAC010,2023-12-26 20:00:37,Hydraulic Leak,Minor,5,12.3,1080262.52,Resolved
FLR001076,MCH0035,LIN005,FAC002,2023-01-05 03:22:55,Lubrication Failure,Critical,4,12.33,1211215.56,Resolved
FLR001077,MCH0212,LIN030,FAC010,2023-06-27 09:54:13,Lubrication Failure,Minor,1,17.89,975032.94,Open
FLR001078,MCH0559,LIN019,FAC007,2025-03-06 19:16:32,Sensor Failure,Critical,2,25.53,2969412.51,Open
FLR001079,MCH0568,LIN019,FAC007,2026-02-20 11:24:51,Excessive Vibration,Major,6,1.77,144429.98,Open
FLR001080,MCH0234,LIN001,FAC001,2024-05-26 12:48:39,Electrical Fault,Critical,3,14.85,1070218.32,Resolved
FLR001081,MCH0465,LIN002,FAC001,2023-12-29 16:59:06,Bearing Failure,Major,4,7.85,365296.19,Resolved
FLR001082,MCH0496,LIN024,FAC008,2024-02-10 11:56:06,Sensor Failure,Minor,7,2.49,117316.5,Resolved
FLR001083,MCH0008,LIN015,FAC005,2023-12-19 04:37:21,Hydraulic Leak,Critical,4,15.78,425895.73,Resolved
FLR001084,MCH0066,LIN011,FAC004,2024-07-10 17:54:05,Tool Wear,Major,7,12.84,1384495.92,Resolved
FLR001085,MCH0486,LIN029,FAC010,2023-01-28 21:10:11,Tool Wear,Critical,4,18.01,1816612.01,Resolved
FLR001086,MCH0227,LIN023,FAC008,2025-01-21 00:31:07,Electrical Fault,Minor,2,2.5,137739.3,Resolved
FLR001087,MCH0512,LIN030,FAC010,2023-07-09 22:25:21,Sensor Failure,Minor,2,4.98,343753.41,Open
FLR001088,MCH0444,LIN012,FAC004,2023-11-20 21:41:04,Electrical Fault,Minor,4,3.15,213861.54,Resolved
FLR001089,MCH0116,LIN010,FAC004,2025-09-24 08:37:37,Bearing Failure,Major,5,1.11,59574.68,Open
FLR001090,MCH0348,LIN017,FAC006,2024-10-02 11:45:16,Excessive Vibration,Major,3,9.0,889682.37,Resolved
FLR001091,MCH0347,LIN015,FAC005,2024-01-27 05:04:33,Lubrication Failure,Minor,5,7.89,758975.48,Resolved
FLR001092,MCH0076,LIN008,FAC003,2023-07-19 09:06:03,Lubrication Failure,Minor,1,14.15,1648698.35,Resolved
FLR001093,MCH0579,LIN003,FAC001,2026-06-24 12:44:00,Sensor Failure,Major,7,11.56,478683.69,Resolved
FLR001094,MCH0459,LIN006,FAC002,2023-12-27 05:59:30,Excessive Vibration,Minor,2,2.79,252674.24,Resolved
FLR001095,MCH0429,LIN004,FAC002,2025-03-27 07:52:06,Hydraulic Leak,Major,1,2.22,103704.28,Open
FLR001096,MCH0360,LIN028,FAC010,2025-06-23 08:42:30,Lubrication Failure,Critical,4,15.61,759865.78,Resolved
FLR001097,MCH0087,LIN028,FAC010,2024-08-25 06:21:32,Excessive Vibration,Major,4,6.19,699966.78,Open
FLR001098,MCH0104,LIN004,FAC002,2025-07-01 05:32:47,Lubrication Failure,Minor,7,4.22,108704.86,Resolved
FLR001099,MCH0489,LIN003,FAC001,2023-02-24 06:08:29,Overheating,Minor,3,0.59,43661.23,Resolved
FLR001100,MCH0312,LIN015,FAC005,2023-01-04 08:05:50,Hydraulic Leak,Major,3,1.59,158427.15,Resolved
FLR001101,MCH0035,LIN005,FAC002,2026-04-27 13:36:44,Bearing Failure,Major,4,4.97,173415.08,Resolved
FLR001102,MCH0567,LIN016,FAC006,2024-12-08 07:38:50,Tool Wear,Critical,2,12.85,1266814.87,Resolved
FLR001103,MCH0412,LIN021,FAC007,2024-06-15 23:27:45,Bearing Failure,Critical,1,13.77,450064.88,Resolved
FLR001104,MCH0411,LIN006,FAC002,2023-03-03 00:16:31,Overheating,Major,3,4.73,127356.72,Resolved
FLR001105,MCH0267,LIN013,FAC005,2023-09-19 21:42:28,Lubrication Failure,Critical,1,16.2,680934.16,Resolved
FLR001106,MCH0241,LIN010,FAC004,2025-04-28 20:18:25,Tool Wear,Minor,7,11.3,920693.31,Resolved
FLR001107,MCH0175,LIN019,FAC007,2023-02-13 16:05:02,Sensor Failure,Major,5,6.19,513183.51,Resolved
FLR001108,MCH0228,LIN011,FAC004,2025-11-15 05:33:47,Overheating,Major,7,1.98,176369.79,Resolved
FLR001109,MCH0467,LIN027,FAC009,2024-12-18 14:48:57,Lubrication Failure,Minor,2,6.67,695911.93,Resolved
FLR001110,MCH0123,LIN019,FAC007,2024-12-26 14:12:17,Overheating,Major,4,1.7,113170.55,Resolved
FLR001111,MCH0202,LIN009,FAC003,2023-12-25 11:07:11,Tool Wear,Major,1,4.23,153305.59,Resolved
FLR001112,MCH0166,LIN004,FAC002,2023-12-15 14:24:52,Bearing Failure,Minor,7,2.24,148088.87,Resolved
FLR001113,MCH0469,LIN025,FAC009,2025-01-10 01:38:16,Lubrication Failure,Minor,6,4.38,309806.8,Resolved
FLR001114,MCH0181,LIN020,FAC007,2024-04-27 11:43:29,Electrical Fault,Major,1,2.81,132829.88,Open
FLR001115,MCH0387,LIN005,FAC002,2024-03-22 16:53:08,Tool Wear,Major,3,16.09,1140830.54,Resolved
FLR001116,MCH0389,LIN002,FAC001,2024-09-03 22:26:31,Excessive Vibration,Major,1,2.61,133990.89,Open
FLR001117,MCH0522,LIN024,FAC008,2023-12-05 02:54:41,Overheating,Minor,7,5.58,294428.37,Resolved
FLR001118,MCH0526,LIN028,FAC010,2024-06-10 05:20:32,Tool Wear,Major,2,4.96,210808.7,Resolved
FLR001119,MCH0302,LIN016,FAC006,2026-03-22 20:09:40,Overheating,Critical,1,15.2,1790214.36,Resolved
FLR001120,MCH0391,LIN007,FAC003,2025-11-01 09:07:10,Lubrication Failure,Minor,4,2.2,63151.12,Resolved
FLR001121,MCH0308,LIN025,FAC009,2026-01-24 01:47:52,Sensor Failure,Minor,1,6.32,515705.76,Resolved
FLR001122,MCH0529,LIN014,FAC005,2023-04-07 02:26:00,Excessive Vibration,Major,5,2.13,122949.11,Open
FLR001123,MCH0059,LIN012,FAC004,2025-02-18 13:41:41,Hydraulic Leak,Minor,4,3.94,423344.74,Resolved
FLR001124,MCH0261,LIN017,FAC006,2023-07-17 04:46:16,Electrical Fault,Critical,6,12.47,1310385.98,Open
FLR001125,MCH0453,LIN010,FAC004,2026-06-08 00:32:51,Overheating,Minor,1,3.21,129693.08,Resolved
FLR001126,MCH0415,LIN008,FAC003,2024-01-05 18:51:29,Tool Wear,Critical,4,19.67,1654152.04,Resolved
FLR001127,MCH0510,LIN023,FAC008,2024-01-02 23:52:29,Tool Wear,Major,6,6.2,197962.31,Open
FLR001128,MCH0513,LIN027,FAC009,2026-04-04 11:17:34,Electrical Fault,Major,2,8.79,462543.96,Resolved
FLR001129,MCH0215,LIN014,FAC005,2023-08-12 21:21:50,Excessive Vibration,Major,7,9.39,1009052.58,Resolved
FLR001130,MCH0529,LIN014,FAC005,2023-06-25 14:17:35,Overheating,Minor,1,5.39,415740.05,Resolved
FLR001131,MCH0023,LIN005,FAC002,2024-05-20 08:36:30,Excessive Vibration,Major,4,3.34,183526.52,Resolved
FLR001132,MCH0111,LIN012,FAC004,2023-08-10 21:32:18,Bearing Failure,Critical,4,23.79,2206924.89,Resolved
FLR001133,MCH0262,LIN021,FAC007,2025-09-29 05:09:50,Tool Wear,Minor,7,8.45,719742.99,Open
FLR001134,MCH0162,LIN014,FAC005,2026-03-23 00:31:43,Bearing Failure,Critical,5,18.53,1310641.53,Resolved
FLR001135,MCH0263,LIN018,FAC006,2023-09-07 15:51:16,Overheating,Minor,5,6.53,315990.56,Resolved
FLR001136,MCH0301,LIN019,FAC007,2024-08-13 18:25:05,Bearing Failure,Major,1,3.2,228646.64,Resolved
FLR001137,MCH0549,LIN013,FAC005,2023-10-12 12:59:01,Overheating,Major,6,10.17,308611.22,Resolved
FLR001138,MCH0306,LIN010,FAC004,2026-01-12 06:32:13,Bearing Failure,Major,1,4.83,201173.45,Resolved
FLR001139,MCH0235,LIN025,FAC009,2023-04-04 06:46:49,Electrical Fault,Critical,2,16.83,808982.14,Resolved
FLR001140,MCH0169,LIN003,FAC001,2025-04-02 13:10:33,Lubrication Failure,Minor,7,16.91,1664236.92,Resolved
FLR001141,MCH0243,LIN001,FAC001,2024-06-01 09:35:26,Electrical Fault,Minor,5,2.62,143289.37,Resolved
FLR001142,MCH0508,LIN010,FAC004,2023-09-20 22:20:50,Overheating,Major,5,10.98,876517.24,Resolved
FLR001143,MCH0159,LIN014,FAC005,2025-10-02 07:17:26,Lubrication Failure,Minor,2,5.44,428319.27,Resolved
FLR001144,MCH0122,LIN001,FAC001,2024-03-11 23:13:27,Overheating,Minor,1,2.54,99247.41,Resolved
FLR001145,MCH0354,LIN005,FAC002,2023-02-13 21:55:39,Bearing Failure,Minor,2,5.1,137955.6,Open
FLR001146,MCH0109,LIN018,FAC006,2025-12-10 13:09:38,Tool Wear,Major,2,3.66,384048.48,Open
FLR001147,MCH0030,LIN022,FAC008,2024-07-22 03:08:27,Tool Wear,Minor,7,8.2,525953.3,Resolved
FLR001148,MCH0573,LIN004,FAC002,2025-07-16 07:40:53,Hydraulic Leak,Minor,5,11.04,610381.52,Resolved
FLR001149,MCH0398,LIN029,FAC010,2025-02-23 05:32:51,Lubrication Failure,Minor,7,7.69,293048.76,Open
FLR001150,MCH0548,LIN011,FAC004,2025-10-17 04:16:33,Sensor Failure,Major,1,24.92,2984209.36,Resolved
FLR001151,MCH0238,LIN007,FAC003,2024-08-05 09:58:00,Electrical Fault,Minor,7,4.72,325865.67,Resolved
FLR001152,MCH0058,LIN028,FAC010,2026-04-01 10:47:28,Electrical Fault,Critical,2,20.67,1888640.86,Open
FLR001153,MCH0347,LIN015,FAC005,2024-09-13 14:29:14,Tool Wear,Major,2,4.8,490611.86,Resolved
FLR001154,MCH0366,LIN019,FAC007,2025-04-15 04:55:32,Excessive Vibration,Minor,7,6.83,490986.19,Open
FLR001155,MCH0191,LIN025,FAC009,2026-05-11 10:45:48,Electrical Fault,Major,2,5.27,462409.41,Open
FLR001156,MCH0304,LIN026,FAC009,2025-09-29 19:24:23,Sensor Failure,Major,6,13.44,886423.3,Resolved
FLR001157,MCH0239,LIN015,FAC005,2024-08-01 07:08:21,Bearing Failure,Major,6,2.07,247606.05,Resolved
FLR001158,MCH0500,LIN025,FAC009,2024-11-16 14:51:09,Sensor Failure,Minor,7,4.13,277271.55,Resolved
FLR001159,MCH0077,LIN003,FAC001,2025-05-06 20:17:06,Overheating,Minor,4,6.15,685907.79,Open
FLR001160,MCH0256,LIN005,FAC002,2024-01-19 11:57:22,Hydraulic Leak,Major,2,2.28,253599.17,Open
FLR001161,MCH0033,LIN010,FAC004,2025-02-07 14:24:50,Excessive Vibration,Major,4,10.27,735137.76,Resolved
FLR001162,MCH0166,LIN004,FAC002,2023-02-20 08:38:36,Lubrication Failure,Critical,5,12.24,907961.41,Resolved
FLR001163,MCH0595,LIN028,FAC010,2024-05-27 02:50:55,Excessive Vibration,Minor,7,0.91,33835.28,Resolved
FLR001164,MCH0528,LIN005,FAC002,2023-10-13 19:18:59,Electrical Fault,Major,1,1.18,64047.01,Resolved
FLR001165,MCH0480,LIN019,FAC007,2024-01-07 01:25:33,Overheating,Minor,3,0.87,79375.25,Open
FLR001166,MCH0361,LIN024,FAC008,2023-12-02 06:43:37,Hydraulic Leak,Critical,1,12.74,1050064.58,Resolved
FLR001167,MCH0389,LIN002,FAC001,2023-06-27 06:34:29,Hydraulic Leak,Critical,4,8.98,348126.33,Open
FLR001168,MCH0295,LIN020,FAC007,2025-08-14 16:12:01,Excessive Vibration,Major,1,3.37,95942.92,Resolved
FLR001169,MCH0580,LIN007,FAC003,2023-11-28 19:55:42,Electrical Fault,Minor,3,3.33,297868.6,Resolved
FLR001170,MCH0419,LIN008,FAC003,2023-02-23 09:58:32,Bearing Failure,Minor,4,15.67,765063.8,Resolved
FLR001171,MCH0581,LIN004,FAC002,2026-01-04 04:22:48,Electrical Fault,Minor,3,9.58,274373.38,Open
FLR001172,MCH0562,LIN011,FAC004,2025-08-30 08:56:20,Lubrication Failure,Critical,6,17.18,472141.12,Resolved
FLR001173,MCH0380,LIN003,FAC001,2026-02-07 20:59:16,Sensor Failure,Major,4,7.4,750413.4,Resolved
FLR001174,MCH0132,LIN018,FAC006,2026-04-04 21:02:47,Overheating,Critical,7,11.35,626702.0,Resolved
FLR001175,MCH0250,LIN007,FAC003,2024-01-04 02:06:46,Electrical Fault,Minor,7,6.86,734391.59,Open
FLR001176,MCH0482,LIN024,FAC008,2025-09-13 18:37:08,Hydraulic Leak,Critical,1,12.91,900950.53,Open
FLR001177,MCH0087,LIN028,FAC010,2023-10-23 03:49:44,Excessive Vibration,Critical,7,11.14,469873.54,Resolved
FLR001178,MCH0162,LIN014,FAC005,2023-03-24 14:30:59,Sensor Failure,Major,4,2.99,196839.64,Open
FLR001179,MCH0333,LIN028,FAC010,2025-05-27 03:04:09,Excessive Vibration,Minor,1,17.31,1030891.71,Open
FLR001180,MCH0107,LIN010,FAC004,2025-08-16 21:39:02,Electrical Fault,Minor,7,5.75,179786.38,Open
FLR001181,MCH0017,LIN015,FAC005,2024-08-06 17:30:34,Lubrication Failure,Major,6,6.34,349224.25,Resolved
FLR001182,MCH0294,LIN006,FAC002,2025-05-20 17:48:10,Electrical Fault,Minor,6,7.86,804197.49,Resolved
FLR001183,MCH0142,LIN023,FAC008,2024-04-26 11:48:07,Hydraulic Leak,Critical,5,18.17,1709657.5,Open
FLR001184,MCH0088,LIN015,FAC005,2024-07-11 12:10:41,Lubrication Failure,Major,3,8.47,558856.55,Resolved
FLR001185,MCH0315,LIN015,FAC005,2024-07-27 20:32:10,Electrical Fault,Critical,5,11.13,1076797.47,Open
FLR001186,MCH0322,LIN010,FAC004,2026-05-15 17:01:32,Overheating,Major,7,11.28,1099193.9,Resolved
FLR001187,MCH0078,LIN001,FAC001,2023-06-02 21:40:29,Tool Wear,Major,5,14.38,1245054.9,Resolved
FLR001188,MCH0400,LIN002,FAC001,2025-01-07 15:58:20,Hydraulic Leak,Minor,7,6.57,457024.13,Open
FLR001189,MCH0261,LIN017,FAC006,2023-09-20 19:43:33,Lubrication Failure,Major,3,0.98,69089.34,Open
FLR001190,MCH0058,LIN028,FAC010,2025-11-23 06:34:39,Bearing Failure,Critical,7,11.17,568946.01,Open
FLR001191,MCH0126,LIN009,FAC003,2024-12-23 15:15:11,Lubrication Failure,Minor,7,9.07,644879.13,Resolved
FLR001192,MCH0199,LIN008,FAC003,2026-05-09 23:55:04,Lubrication Failure,Major,5,7.44,573782.18,Resolved
FLR001193,MCH0017,LIN015,FAC005,2026-05-05 13:10:08,Overheating,Minor,4,3.22,148502.8,Resolved
FLR001194,MCH0487,LIN023,FAC008,2023-03-06 03:27:02,Hydraulic Leak,Major,7,9.66,862608.03,Open
FLR001195,MCH0289,LIN010,FAC004,2026-05-19 14:05:52,Bearing Failure,Minor,7,9.16,1085194.12,Resolved
FLR001196,MCH0509,LIN021,FAC007,2023-12-17 20:03:21,Excessive Vibration,Major,2,12.71,574947.37,Resolved
FLR001197,MCH0202,LIN009,FAC003,2023-07-07 07:20:28,Bearing Failure,Minor,3,2.53,125266.36,Resolved
FLR001198,MCH0519,LIN030,FAC010,2023-05-17 11:57:35,Tool Wear,Minor,5,6.06,724629.53,Resolved
FLR001199,MCH0267,LIN013,FAC005,2025-06-13 15:45:04,Overheating,Major,6,22.04,877038.78,Open
FLR001200,MCH0534,LIN027,FAC009,2026-02-05 11:58:28,Overheating,Major,1,18.97,1596604.12,Resolved
FLR001201,MCH0283,LIN027,FAC009,2024-06-09 00:39:50,Bearing Failure,Major,3,8.61,837378.39,Resolved
FLR001202,MCH0315,LIN015,FAC005,2023-12-07 17:52:08,Sensor Failure,Major,4,5.37,444170.52,Resolved
FLR001203,MCH0477,LIN007,FAC003,2025-04-21 18:20:09,Bearing Failure,Minor,2,7.31,817677.16,Resolved
FLR001204,MCH0469,LIN025,FAC009,2025-05-23 01:17:05,Lubrication Failure,Major,7,4.12,209634.3,Open
FLR001205,MCH0210,LIN004,FAC002,2026-05-21 13:58:19,Excessive Vibration,Major,2,10.5,1110945.58,Resolved
FLR001206,MCH0103,LIN030,FAC010,2024-08-30 03:12:52,Tool Wear,Minor,5,1.56,79432.62,Open
FLR001207,MCH0574,LIN029,FAC010,2024-10-03 05:16:58,Overheating,Major,4,1.79,120673.12,Resolved
FLR001208,MCH0254,LIN013,FAC005,2025-06-18 14:20:15,Excessive Vibration,Major,2,3.71,307848.09,Resolved
FLR001209,MCH0271,LIN005,FAC002,2025-01-03 02:51:17,Bearing Failure,Critical,1,9.71,323898.66,Open
FLR001210,MCH0363,LIN017,FAC006,2023-08-26 12:24:54,Overheating,Minor,1,3.01,137575.78,Open
FLR001211,MCH0081,LIN021,FAC007,2024-10-27 23:43:18,Lubrication Failure,Minor,5,3.53,165219.29,Open
FLR001212,MCH0211,LIN018,FAC006,2026-02-21 09:02:36,Lubrication Failure,Minor,7,9.67,799285.82,Resolved
FLR001213,MCH0543,LIN019,FAC007,2024-03-29 03:58:24,Tool Wear,Major,5,9.32,416318.05,Resolved
FLR001214,MCH0031,LIN010,FAC004,2024-05-10 22:12:21,Overheating,Critical,5,14.66,1654222.94,Open
FLR001215,MCH0591,LIN016,FAC006,2023-03-22 06:46:14,Hydraulic Leak,Major,3,1.33,65610.35,Resolved
FLR001216,MCH0271,LIN005,FAC002,2024-09-07 17:21:01,Tool Wear,Minor,4,9.73,844238.86,Resolved
FLR001217,MCH0122,LIN001,FAC001,2025-07-06 07:51:45,Tool Wear,Minor,4,5.57,425820.14,Resolved
FLR001218,MCH0598,LIN029,FAC010,2026-06-16 01:09:38,Overheating,Major,6,5.27,478962.76,Open
FLR001219,MCH0318,LIN006,FAC002,2024-01-13 23:29:07,Excessive Vibration,Major,6,10.29,389436.97,Resolved
FLR001220,MCH0467,LIN027,FAC009,2023-07-08 05:35:17,Sensor Failure,Major,6,5.14,494410.3,Resolved
FLR001221,MCH0232,LIN030,FAC010,2025-09-08 14:19:16,Electrical Fault,Minor,2,2.71,218589.47,Resolved
FLR001222,MCH0051,LIN011,FAC004,2023-06-05 17:23:07,Lubrication Failure,Major,6,5.23,210643.83,Resolved
FLR001223,MCH0085,LIN020,FAC007,2024-10-12 14:36:25,Excessive Vibration,Minor,4,7.91,688133.74,Resolved
FLR001224,MCH0311,LIN023,FAC008,2024-05-22 01:12:06,Hydraulic Leak,Minor,5,0.96,75778.31,Resolved
FLR001225,MCH0459,LIN006,FAC002,2023-04-14 07:57:18,Bearing Failure,Major,4,7.92,480925.86,Resolved
FLR001226,MCH0469,LIN025,FAC009,2023-04-11 12:51:11,Overheating,Major,4,10.11,692850.05,Resolved
FLR001227,MCH0180,LIN011,FAC004,2024-06-11 03:03:10,Lubrication Failure,Major,1,12.87,617008.18,Resolved
FLR001228,MCH0233,LIN015,FAC005,2023-07-24 06:14:03,Hydraulic Leak,Critical,1,19.53,2196690.87,Resolved
FLR001229,MCH0204,LIN002,FAC001,2025-12-24 13:34:52,Sensor Failure,Minor,4,9.1,347500.67,Resolved
FLR001230,MCH0361,LIN024,FAC008,2025-10-19 07:05:00,Tool Wear,Major,7,0.93,31566.92,Open
FLR001231,MCH0322,LIN010,FAC004,2023-09-13 01:38:36,Bearing Failure,Minor,4,6.29,562643.31,Resolved
FLR001232,MCH0442,LIN001,FAC001,2023-05-28 19:33:38,Tool Wear,Minor,2,12.36,1415527.05,Resolved
FLR001233,MCH0090,LIN018,FAC006,2023-01-07 21:06:53,Lubrication Failure,Major,2,5.92,277617.85,Open
FLR001234,MCH0473,LIN022,FAC008,2023-03-07 22:48:22,Excessive Vibration,Minor,2,5.88,535739.23,Resolved
FLR001235,MCH0551,LIN025,FAC009,2023-09-03 06:18:56,Lubrication Failure,Critical,1,10.38,960932.28,Resolved
FLR001236,MCH0092,LIN005,FAC002,2023-07-22 08:04:06,Excessive Vibration,Major,1,1.52,156665.8,Resolved
FLR001237,MCH0468,LIN030,FAC010,2026-06-08 14:14:50,Electrical Fault,Minor,7,3.63,108998.07,Resolved
FLR001238,MCH0563,LIN001,FAC001,2025-08-24 14:28:46,Hydraulic Leak,Major,4,14.35,1312677.57,Resolved
