downtime_event_id,machine_id,line_id,factory_id,linked_failure_event_id,linked_work_order_id,event_timestamp,downtime_cause,duration_hours,estimated_lost_units,estimated_loss_inr,resolution_status,impact_level
DTE002182,MCH0583,LIN027,FAC009,FLR002182,MWO002182,2024-08-11 13:33:16,Machine Breakdown,12.37,1014,921907.79,Resolved,Low
DTE002183,MCH0089,LIN017,FAC006,FLR002183,MWO002183,2024-04-07 18:37:59,Machine Breakdown,2.62,224,71212.85,Resolved,Low
DTE002184,MCH0504,LIN008,FAC003,FLR002184,MWO002184,2025-04-07 06:50:00,Machine Breakdown,5.08,336,183951.27,Resolved,Medium
DTE002185,MCH0382,LIN018,FAC006,FLR002185,MWO002185,2026-02-03 20:43:17,Machine Breakdown,11.28,2259,746428.16,Resolved,Medium
DTE002186,MCH0255,LIN005,FAC002,FLR002186,MWO002186,2023-07-07 00:36:45,Machine Breakdown,1.89,260,159676.52,Resolved,Medium
DTE002187,MCH0465,LIN002,FAC001,FLR002187,MWO002187,2024-11-10 23:46:05,Machine Breakdown,11.02,721,419306.57,Resolved,Medium
DTE002188,MCH0222,LIN028,FAC010,FLR002188,MWO002188,2025-07-30 06:05:56,Machine Breakdown,16.46,1810,1014375.89,Resolved,Critical
DTE002189,MCH0476,LIN023,FAC008,FLR002189,MWO002189,2024-01-17 13:26:53,Machine Breakdown,5.73,686,798846.58,Resolved,High
DTE002190,MCH0055,LIN029,FAC010,FLR002190,MWO002190,2024-04-10 06:12:29,Machine Breakdown,4.66,622,511016.48,Resolved,High
DTE002191,MCH0152,LIN010,FAC004,FLR002191,MWO002191,2023-12-28 01:24:56,Machine Breakdown,3.54,716,707092.26,Resolved,Medium
DTE002192,MCH0594,LIN016,FAC006,FLR002192,MWO002192,2025-08-18 20:06:49,Machine Breakdown,18.36,1197,920905.64,Resolved,Critical
DTE002193,MCH0140,LIN013,FAC005,FLR002193,MWO002193,2025-12-18 09:15:12,Machine Breakdown,5.34,970,252649.43,Resolved,Medium
DTE002194,MCH0189,LIN004,FAC002,FLR002194,MWO002194,2026-04-25 09:25:49,Machine Breakdown,14.37,583,480212.07,Resolved,High
DTE002195,MCH0159,LIN014,FAC005,FLR002195,MWO002195,2025-04-20 15:21:05,Machine Breakdown,19.27,2828,1450282.58,Resolved,Low
DTE002196,MCH0271,LIN005,FAC002,FLR002196,MWO002196,2025-04-02 23:28:34,Machine Breakdown,10.5,2514,2057763.4,Resolved,Medium
DTE002197,MCH0220,LIN023,FAC008,FLR002197,MWO002197,2025-05-16 17:06:39,Machine Breakdown,1.7,173,192181.48,Open,Medium
DTE002198,MCH0021,LIN007,FAC003,FLR002198,MWO002198,2026-05-20 08:08:33,Machine Breakdown,1.0,206,205353.36,Resolved,Medium
DTE002199,MCH0202,LIN009,FAC003,FLR002199,MWO002199,2024-12-31 06:06:20,Machine Breakdown,12.3,2528,1660196.75,Resolved,Medium
DTE002200,MCH0282,LIN001,FAC001,FLR002200,MWO002200,2024-12-20 21:40:29,Machine Breakdown,4.38,398,441885.35,Resolved,Medium
DTE002201,MCH0370,LIN029,FAC010,FLR002201,MWO002201,2023-06-23 03:09:41,Machine Breakdown,2.58,617,699145.03,Resolved,High
DTE002202,MCH0113,LIN015,FAC005,FLR002202,MWO002202,2023-03-13 09:04:05,Machine Breakdown,2.25,434,374973.88,Open,High
DTE002203,MCH0219,LIN012,FAC004,FLR002203,MWO002203,2023-05-13 20:25:49,Machine Breakdown,8.04,1101,255261.64,Resolved,High
DTE002204,MCH0372,LIN025,FAC009,FLR002204,MWO002204,2023-04-04 09:51:05,Machine Breakdown,11.09,2547,1463428.35,Resolved,Medium
DTE002205,MCH0387,LIN005,FAC002,FLR002205,MWO002205,2024-01-08 08:41:56,Machine Breakdown,5.57,1335,946731.09,Resolved,Medium
DTE002206,MCH0222,LIN028,FAC010,FLR002206,MWO002206,2024-09-06 12:02:51,Machine Breakdown,30.29,4196,4411016.38,Resolved,Low
DTE002207,MCH0231,LIN008,FAC003,FLR002207,MWO002207,2026-02-14 11:38:08,Machine Breakdown,9.14,1144,888012.16,Open,Critical
DTE002208,MCH0299,LIN014,FAC005,FLR002208,MWO002208,2023-02-05 12:57:51,Machine Breakdown,5.36,428,366963.72,Resolved,Critical
DTE002209,MCH0511,LIN004,FAC002,FLR002209,MWO002209,2023-10-06 01:49:55,Machine Breakdown,24.36,2365,652717.69,Resolved,Critical
DTE002210,MCH0523,LIN023,FAC008,FLR002210,MWO002210,2024-04-19 03:14:11,Machine Breakdown,0.4,77,31082.42,Resolved,Medium
DTE002211,MCH0499,LIN017,FAC006,FLR002211,MWO002211,2023-07-21 16:14:01,Machine Breakdown,6.48,1302,445373.55,Resolved,Critical
DTE002212,MCH0090,LIN018,FAC006,FLR002212,MWO002212,2023-04-04 08:10:56,Machine Breakdown,1.1,73,12972.73,Resolved,Critical
DTE002213,MCH0354,LIN005,FAC002,FLR002213,MWO002213,2023-02-01 17:01:34,Machine Breakdown,11.47,2251,2553525.08,Resolved,Critical
DTE002214,MCH0024,LIN022,FAC008,FLR002214,MWO002214,2024-03-20 07:59:11,Machine Breakdown,10.63,2294,1987511.22,Resolved,Medium
DTE002215,MCH0441,LIN020,FAC007,FLR002215,MWO002215,2026-06-14 05:17:20,Machine Breakdown,1.82,290,82475.59,Resolved,Critical
DTE002216,MCH0567,LIN016,FAC006,FLR002216,MWO002216,2025-01-22 09:55:52,Machine Breakdown,3.0,372,433901.9,Resolved,Critical
DTE002217,MCH0545,LIN004,FAC002,FLR002217,MWO002217,2026-04-23 12:26:08,Machine Breakdown,4.82,467,114129.24,Resolved,Critical
DTE002218,MCH0272,LIN002,FAC001,FLR002218,MWO002218,2025-02-24 18:31:48,Machine Breakdown,6.94,1658,1884923.6,Open,High
DTE002219,MCH0193,LIN006,FAC002,FLR002219,MWO002219,2024-01-16 21:59:19,Machine Breakdown,8.39,552,335389.38,Resolved,High
DTE002220,MCH0168,LIN015,FAC005,FLR002220,MWO002220,2024-02-16 23:12:53,Machine Breakdown,7.88,439,172420.41,Resolved,Low
DTE002221,MCH0038,LIN022,FAC008,FLR002221,MWO002221,2025-09-02 11:05:13,Machine Breakdown,8.89,1280,438530.48,Resolved,High
DTE002222,MCH0314,LIN023,FAC008,FLR002222,MWO002222,2024-12-24 23:44:52,Machine Breakdown,22.82,3637,3157963.0,Resolved,Critical
DTE002223,MCH0043,LIN023,FAC008,FLR002223,MWO002223,2024-07-31 17:06:39,Machine Breakdown,7.21,1099,1171186.99,Open,Medium
DTE002224,MCH0072,LIN011,FAC004,FLR002224,MWO002224,2024-12-01 09:43:00,Machine Breakdown,12.99,1817,570666.46,Resolved,Medium
DTE002225,MCH0306,LIN010,FAC004,FLR002225,MWO002225,2023-12-29 13:55:44,Machine Breakdown,2.12,433,460923.54,Resolved,Low
DTE002226,MCH0582,LIN013,FAC005,FLR002226,MWO002226,2023-03-14 05:53:31,Machine Breakdown,3.72,874,400884.91,Open,Medium
DTE002227,MCH0223,LIN025,FAC009,FLR002227,MWO002227,2023-10-22 12:49:14,Machine Breakdown,2.26,260,129677.26,Resolved,Medium
DTE002228,MCH0358,LIN027,FAC009,FLR002228,MWO002228,2025-12-12 12:48:25,Machine Breakdown,4.09,793,421651.25,Resolved,Medium
DTE002229,MCH0265,LIN011,FAC004,FLR002229,MWO002229,2026-01-26 19:58:22,Machine Breakdown,1.92,166,31164.61,Open,Critical
DTE002230,MCH0549,LIN013,FAC005,FLR002230,MWO002230,2024-11-16 17:29:41,Machine Breakdown,7.73,892,637332.12,Resolved,Critical
DTE002231,MCH0278,LIN002,FAC001,FLR002231,MWO002231,2023-06-05 07:30:46,Machine Breakdown,11.14,1755,397899.49,Resolved,High
DTE002232,MCH0078,LIN001,FAC001,FLR002232,MWO002232,2024-05-24 16:52:28,Machine Breakdown,4.34,389,367162.88,Resolved,High
DTE002233,MCH0388,LIN011,FAC004,FLR002233,MWO002233,2025-04-21 06:25:17,Machine Breakdown,7.36,560,100836.53,Resolved,Low
DTE002234,MCH0508,LIN010,FAC004,FLR002234,MWO002234,2023-09-24 09:57:41,Machine Breakdown,6.93,958,766690.51,Resolved,Medium
DTE002235,MCH0111,LIN012,FAC004,FLR002235,MWO002235,2023-06-17 13:42:03,Machine Breakdown,2.28,352,94491.95,Resolved,Low
DTE002236,MCH0004,LIN020,FAC007,FLR002236,MWO002236,2024-11-22 19:48:16,Machine Breakdown,5.3,653,240993.5,Resolved,Medium
DTE002237,MCH0557,LIN030,FAC010,FLR002237,MWO002237,2024-07-16 18:40:22,Machine Breakdown,14.63,1102,215822.26,Resolved,High
DTE002238,MCH0240,LIN015,FAC005,FLR002238,MWO002238,2023-01-24 18:35:07,Machine Breakdown,16.54,2031,2078715.79,Resolved,High
DTE002239,MCH0114,LIN004,FAC002,FLR002239,MWO002239,2024-08-01 00:12:14,Machine Breakdown,11.67,2419,2674341.9,Resolved,Low
DTE002240,MCH0349,LIN024,FAC008,FLR002240,MWO002240,2025-03-11 22:16:54,Machine Breakdown,3.46,371,114730.15,Resolved,Low
DTE002241,MCH0567,LIN016,FAC006,FLR002241,MWO002241,2023-04-17 13:42:25,Machine Breakdown,1.35,228,56981.54,Resolved,High
DTE002242,MCH0333,LIN028,FAC010,FLR002242,MWO002242,2025-05-10 13:07:03,Machine Breakdown,6.66,1185,495751.85,Resolved,Medium
DTE002243,MCH0092,LIN005,FAC002,FLR002243,MWO002243,2025-06-17 11:06:55,Machine Breakdown,14.73,791,928137.27,Resolved,High
DTE002244,MCH0463,LIN018,FAC006,FLR002244,MWO002244,2025-12-14 11:45:39,Machine Breakdown,13.47,1816,671062.9,Resolved,Medium
DTE002245,MCH0155,LIN022,FAC008,FLR002245,MWO002245,2023-11-27 03:23:44,Machine Breakdown,6.99,1355,985922.14,Resolved,Critical
DTE002246,MCH0142,LIN023,FAC008,FLR002246,MWO002246,2024-03-04 09:08:40,Machine Breakdown,2.4,366,231449.74,Resolved,Medium
DTE002247,MCH0101,LIN022,FAC008,FLR002247,MWO002247,2025-05-18 12:00:27,Machine Breakdown,3.33,174,74584.86,Resolved,Low
DTE002248,MCH0383,LIN005,FAC002,FLR002248,MWO002248,2024-12-26 23:14:43,Machine Breakdown,20.45,1297,335789.34,Resolved,High
DTE002249,MCH0385,LIN006,FAC002,FLR002249,MWO002249,2023-07-25 22:13:44,Machine Breakdown,9.5,754,155006.42,Resolved,Critical
DTE002250,MCH0351,LIN021,FAC007,FLR002250,MWO002250,2026-04-12 08:13:11,Machine Breakdown,6.09,1282,934568.92,Resolved,Medium
DTE002251,MCH0272,LIN002,FAC001,FLR002251,MWO002251,2024-10-04 23:42:29,Machine Breakdown,2.58,222,242160.28,Open,Low
DTE002252,MCH0035,LIN005,FAC002,FLR002252,MWO002252,2023-02-28 07:18:26,Machine Breakdown,3.81,264,226551.05,Resolved,High
DTE002253,MCH0042,LIN016,FAC006,FLR002253,MWO002253,2024-12-02 21:48:51,Machine Breakdown,11.55,894,552552.0,Resolved,Medium
DTE002254,MCH0083,LIN010,FAC004,FLR002254,MWO002254,2026-05-21 03:33:05,Machine Breakdown,4.76,672,275395.39,Resolved,High
DTE002255,MCH0132,LIN018,FAC006,FLR002255,MWO002255,2024-04-04 18:35:37,Machine Breakdown,9.93,2344,1438170.09,Resolved,High
DTE002256,MCH0156,LIN017,FAC006,FLR002256,MWO002256,2023-02-03 12:50:49,Machine Breakdown,6.28,391,193332.26,Resolved,High
DTE002257,MCH0312,LIN015,FAC005,FLR002257,MWO002257,2026-01-31 03:52:49,Machine Breakdown,11.35,1627,1898625.53,Resolved,Medium
DTE002258,MCH0030,LIN022,FAC008,FLR002258,MWO002258,2024-02-26 19:22:30,Machine Breakdown,15.92,2188,412440.13,Open,Low
DTE002259,MCH0335,LIN026,FAC009,FLR002259,MWO002259,2024-06-25 16:47:15,Machine Breakdown,10.81,563,224387.18,Resolved,High
DTE002260,MCH0146,LIN004,FAC002,FLR002260,MWO002260,2026-05-15 16:32:11,Machine Breakdown,8.98,984,279987.61,Resolved,High
DTE002261,MCH0228,LIN011,FAC004,FLR002261,MWO002261,2026-06-04 21:27:17,Machine Breakdown,7.08,980,204040.85,Resolved,High
DTE002262,MCH0428,LIN011,FAC004,FLR002262,MWO002262,2023-06-02 12:26:38,Machine Breakdown,13.55,1952,1638210.95,Resolved,Low
DTE002263,MCH0065,LIN005,FAC002,FLR002263,MWO002263,2023-08-12 17:26:18,Machine Breakdown,20.41,1663,611776.66,Resolved,Medium
DTE002264,MCH0005,LIN010,FAC004,FLR002264,MWO002264,2024-02-17 12:09:02,Machine Breakdown,8.97,520,378380.63,Resolved,High
DTE002265,MCH0156,LIN017,FAC006,FLR002265,MWO002265,2023-03-09 01:47:01,Machine Breakdown,9.13,702,708462.99,Open,Critical
DTE002266,MCH0330,LIN023,FAC008,FLR002266,MWO002266,2023-06-03 09:59:41,Machine Breakdown,17.8,4081,4552131.25,Resolved,Critical
DTE002267,MCH0026,LIN006,FAC002,FLR002267,MWO002267,2025-03-17 08:48:21,Machine Breakdown,12.92,1015,951659.14,Resolved,Critical
DTE002268,MCH0495,LIN009,FAC003,FLR002268,MWO002268,2025-02-19 11:46:37,Machine Breakdown,6.04,684,464165.21,Resolved,Medium
DTE002269,MCH0078,LIN001,FAC001,FLR002269,MWO002269,2026-05-04 00:59:51,Machine Breakdown,12.41,2257,2474472.06,Resolved,Low
DTE002270,MCH0537,LIN013,FAC005,FLR002270,MWO002270,2024-07-26 22:19:17,Machine Breakdown,8.71,1115,485987.03,Resolved,Medium
DTE002271,MCH0563,LIN001,FAC001,FLR002271,MWO002271,2025-08-23 05:23:26,Machine Breakdown,13.77,2868,2945399.74,Resolved,Medium
DTE002272,MCH0380,LIN003,FAC001,FLR002272,MWO002272,2026-05-26 19:34:53,Machine Breakdown,7.41,1033,392809.98,Resolved,Medium
DTE002273,MCH0056,LIN027,FAC009,FLR002273,MWO002273,2025-07-26 20:40:48,Machine Breakdown,11.34,472,90881.95,Resolved,High
DTE002274,MCH0353,LIN002,FAC001,FLR002274,MWO002274,2023-01-13 11:53:47,Machine Breakdown,4.73,832,629477.65,Open,Medium
DTE002275,MCH0554,LIN028,FAC010,FLR002275,MWO002275,2023-05-03 06:21:13,Machine Breakdown,2.62,259,310232.9,Resolved,Medium
DTE002276,MCH0450,LIN022,FAC008,FLR002276,MWO002276,2025-11-01 22:05:46,Machine Breakdown,16.05,1326,268172.28,Resolved,Critical
DTE002277,MCH0482,LIN024,FAC008,FLR002277,MWO002277,2025-06-12 13:48:33,Machine Breakdown,6.97,999,1090389.52,Resolved,High
DTE002278,MCH0484,LIN019,FAC007,FLR002278,MWO002278,2024-12-23 05:03:50,Machine Breakdown,11.6,1971,2050349.58,Resolved,Medium
DTE002279,MCH0216,LIN028,FAC010,FLR002279,MWO002279,2023-09-12 10:57:27,Machine Breakdown,13.26,2619,2801399.87,Resolved,High
DTE002280,MCH0424,LIN022,FAC008,FLR002280,MWO002280,2024-02-05 18:43:48,Machine Breakdown,4.17,389,175859.25,Open,Medium
DTE002281,MCH0529,LIN014,FAC005,FLR002281,MWO002281,2023-04-25 10:52:02,Machine Breakdown,29.97,1925,2131832.76,Open,Medium
DTE002282,MCH0097,LIN022,FAC008,FLR002282,MWO002282,2024-09-13 13:43:04,Machine Breakdown,1.24,251,159785.89,Resolved,Medium
DTE002283,MCH0031,LIN010,FAC004,FLR002283,MWO002283,2023-06-05 08:40:40,Machine Breakdown,9.59,1619,937766.44,Open,Medium
DTE002284,MCH0134,LIN006,FAC002,FLR002284,MWO002284,2025-05-23 20:44:07,Machine Breakdown,0.93,126,21382.32,Resolved,High
DTE002285,MCH0193,LIN006,FAC002,FLR002285,MWO002285,2026-01-05 03:00:45,Machine Breakdown,9.63,689,688647.76,Resolved,High
DTE002286,MCH0044,LIN012,FAC004,FLR002286,MWO002286,2025-12-01 10:27:39,Machine Breakdown,1.57,123,85722.26,Resolved,Medium
DTE002287,MCH0589,LIN023,FAC008,FLR002287,MWO002287,2023-01-30 12:04:04,Machine Breakdown,4.64,662,459261.15,Open,Medium
DTE002288,MCH0451,LIN013,FAC005,FLR002288,MWO002288,2025-08-15 20:13:15,Machine Breakdown,8.7,1296,1227228.97,Resolved,High
DTE002289,MCH0097,LIN022,FAC008,FLR002289,MWO002289,2024-04-06 10:55:34,Machine Breakdown,5.97,682,428032.83,Resolved,High
DTE002290,MCH0532,LIN007,FAC003,FLR002290,MWO002290,2024-11-12 06:47:54,Machine Breakdown,2.51,287,225094.15,Open,High
DTE002291,MCH0070,LIN030,FAC010,FLR002291,MWO002291,2024-06-23 13:01:48,Machine Breakdown,7.53,1580,1008288.26,Resolved,High
DTE002292,MCH0152,LIN010,FAC004,FLR002292,MWO002292,2023-08-20 22:16:44,Machine Breakdown,7.33,1072,891303.38,Resolved,High
DTE002293,MCH0186,LIN010,FAC004,FLR002293,MWO002293,2025-02-12 19:11:08,Machine Breakdown,9.87,2154,516044.53,Resolved,High
DTE002294,MCH0001,LIN020,FAC007,FLR002294,MWO002294,2025-06-11 17:46:52,Machine Breakdown,12.99,2559,831201.14,Resolved,High
DTE002295,MCH0396,LIN028,FAC010,FLR002295,MWO002295,2024-01-10 00:42:42,Machine Breakdown,9.41,964,1069175.51,Resolved,Medium
DTE002296,MCH0163,LIN007,FAC003,FLR002296,MWO002296,2023-10-13 06:14:06,Machine Breakdown,2.06,428,308718.73,Resolved,High
DTE002297,MCH0020,LIN001,FAC001,FLR002297,MWO002297,2025-08-28 03:03:31,Machine Breakdown,13.43,640,679064.45,Resolved,Medium
DTE002298,MCH0544,LIN003,FAC001,FLR002298,MWO002298,2024-03-02 16:04:29,Machine Breakdown,11.66,1033,525746.38,Resolved,Medium
DTE002299,MCH0170,LIN002,FAC001,FLR002299,MWO002299,2025-02-28 10:27:28,Machine Breakdown,8.02,851,456046.94,Resolved,Critical
DTE002300,MCH0001,LIN020,FAC007,FLR002300,MWO002300,2025-03-16 02:42:18,Machine Breakdown,7.4,785,491292.19,Resolved,High
DTE002301,MCH0054,LIN006,FAC002,FLR002301,MWO002301,2026-04-30 09:11:28,Machine Breakdown,12.47,2583,2753886.3,Resolved,High
DTE002302,MCH0302,LIN016,FAC006,FLR002302,MWO002302,2024-06-09 17:13:17,Machine Breakdown,12.22,1597,1794589.46,Resolved,High
DTE002303,MCH0297,LIN018,FAC006,FLR002303,MWO002303,2023-07-22 23:38:21,Machine Breakdown,13.07,625,464828.09,Resolved,High
DTE002304,MCH0309,LIN007,FAC003,FLR002304,MWO002304,2026-01-27 22:31:46,Machine Breakdown,17.39,1199,1085058.63,Resolved,Medium
DTE002305,MCH0568,LIN019,FAC007,FLR002305,MWO002305,2023-08-23 18:49:40,Machine Breakdown,2.74,208,204175.11,Resolved,Low
DTE002306,MCH0177,LIN009,FAC003,FLR002306,MWO002306,2025-11-04 00:34:00,Machine Breakdown,4.58,432,93457.41,Resolved,High
DTE002307,MCH0012,LIN030,FAC010,FLR002307,MWO002307,2026-06-10 06:50:44,Machine Breakdown,16.26,984,858045.2,Open,Low
DTE002308,MCH0047,LIN026,FAC009,FLR002308,MWO002308,2026-05-16 01:54:49,Machine Breakdown,1.04,127,62246.95,Resolved,High
DTE002309,MCH0598,LIN029,FAC010,FLR002309,MWO002309,2024-09-01 20:28:49,Machine Breakdown,1.9,360,146940.48,Resolved,Medium
DTE002310,MCH0287,LIN017,FAC006,FLR002310,MWO002310,2025-06-04 23:54:09,Machine Breakdown,10.18,2185,1379577.46,Resolved,High
DTE002311,MCH0118,LIN016,FAC006,FLR002311,MWO002311,2024-12-15 08:13:58,Machine Breakdown,8.32,1789,372492.63,Resolved,High
DTE002312,MCH0039,LIN009,FAC003,FLR002312,MWO002312,2024-04-21 09:39:16,Machine Breakdown,3.17,135,38108.99,Open,Medium
DTE002313,MCH0048,LIN024,FAC008,FLR002313,MWO002313,2024-05-22 12:42:12,Machine Breakdown,6.19,1007,951715.57,Resolved,Medium
DTE002314,MCH0341,LIN006,FAC002,FLR002314,MWO002314,2024-10-17 22:56:50,Machine Breakdown,27.84,6159,3704630.24,Resolved,Low
DTE002315,MCH0435,LIN027,FAC009,FLR002315,MWO002315,2023-09-04 10:23:07,Machine Breakdown,3.28,614,435701.62,Resolved,Medium
DTE002316,MCH0517,LIN005,FAC002,FLR002316,MWO002316,2025-06-21 23:33:12,Machine Breakdown,1.74,272,198744.51,Resolved,Medium
DTE002317,MCH0086,LIN003,FAC001,FLR002317,MWO002317,2024-02-04 17:31:20,Machine Breakdown,1.89,209,113002.0,Resolved,Low
DTE002318,MCH0416,LIN002,FAC001,FLR002318,MWO002318,2025-08-17 03:19:22,Machine Breakdown,20.05,2308,965436.21,Resolved,High
DTE002319,MCH0528,LIN005,FAC002,FLR002319,MWO002319,2023-12-16 14:24:23,Machine Breakdown,3.5,719,783265.39,Resolved,Medium
DTE002320,MCH0368,LIN016,FAC006,FLR002320,MWO002320,2025-04-18 04:46:47,Machine Breakdown,5.92,675,681029.64,Resolved,Medium
DTE002321,MCH0203,LIN016,FAC006,FLR002321,MWO002321,2024-11-14 21:54:39,Machine Breakdown,11.03,2632,1972291.33,Resolved,Medium
DTE002322,MCH0356,LIN005,FAC002,FLR002322,MWO002322,2026-06-26 09:46:46,Machine Breakdown,4.4,182,177952.7,Resolved,Medium
DTE002323,MCH0183,LIN025,FAC009,FLR002323,MWO002323,2025-08-23 19:16:53,Machine Breakdown,4.07,471,211232.65,Resolved,Medium
DTE002324,MCH0370,LIN029,FAC010,FLR002324,MWO002324,2026-04-25 08:16:00,Machine Breakdown,13.8,2524,1229612.19,Resolved,High
DTE002325,MCH0543,LIN019,FAC007,FLR002325,MWO002325,2026-01-18 03:36:33,Machine Breakdown,11.4,1662,1773400.45,Resolved,Medium
DTE002326,MCH0150,LIN008,FAC003,FLR002326,MWO002326,2023-02-23 20:59:13,Machine Breakdown,21.26,4721,3442912.56,Resolved,Medium
DTE002327,MCH0288,LIN014,FAC005,FLR002327,MWO002327,2024-07-18 10:56:41,Machine Breakdown,9.42,1636,1678545.06,Resolved,Medium
DTE002328,MCH0059,LIN012,FAC004,FLR002328,MWO002328,2025-09-16 19:20:28,Machine Breakdown,10.38,1607,1025709.06,Resolved,Low
DTE002329,MCH0242,LIN001,FAC001,FLR002329,MWO002329,2025-01-29 18:40:15,Machine Breakdown,4.85,214,39938.62,Resolved,High
DTE002330,MCH0296,LIN026,FAC009,FLR002330,MWO002330,2024-02-05 18:42:51,Machine Breakdown,12.82,698,829378.3,Resolved,High
DTE002331,MCH0464,LIN002,FAC001,FLR002331,MWO002331,2023-04-25 07:24:57,Machine Breakdown,18.87,4005,2375465.64,Resolved,Critical
DTE002332,MCH0060,LIN022,FAC008,FLR002332,MWO002332,2024-06-19 02:44:27,Machine Breakdown,4.45,520,554878.82,Resolved,Low
DTE002333,MCH0335,LIN026,FAC009,FLR002333,MWO002333,2023-08-29 16:23:59,Machine Breakdown,2.58,257,111717.96,Resolved,Medium
DTE002334,MCH0249,LIN006,FAC002,FLR002334,MWO002334,2025-05-27 23:36:41,Machine Breakdown,15.34,676,182393.99,Resolved,Low
DTE002335,MCH0171,LIN006,FAC002,FLR002335,MWO002335,2023-10-22 20:52:44,Machine Breakdown,7.92,584,411693.73,Resolved,Medium
DTE002336,MCH0153,LIN017,FAC006,FLR002336,MWO002336,2025-08-20 06:36:04,Machine Breakdown,2.63,251,94532.04,Resolved,Medium
DTE002337,MCH0543,LIN019,FAC007,FLR002337,MWO002337,2025-07-01 02:27:42,Machine Breakdown,3.93,514,374275.09,Resolved,High
DTE002338,MCH0251,LIN017,FAC006,FLR002338,MWO002338,2023-02-18 14:59:35,Machine Breakdown,5.32,1052,349464.92,Resolved,Low
DTE002339,MCH0565,LIN024,FAC008,FLR002339,MWO002339,2026-04-13 20:56:22,Machine Breakdown,9.59,2242,2273256.41,Resolved,High
DTE002340,MCH0549,LIN013,FAC005,FLR002340,MWO002340,2023-04-07 07:52:45,Machine Breakdown,5.4,691,236333.98,Resolved,Critical
DTE002341,MCH0422,LIN002,FAC001,FLR002341,MWO002341,2024-09-11 19:09:20,Machine Breakdown,15.13,2332,654206.44,Resolved,Medium
DTE002342,MCH0467,LIN027,FAC009,FLR002342,MWO002342,2025-12-24 21:53:36,Machine Breakdown,2.47,196,70663.38,Resolved,Critical
DTE002343,MCH0001,LIN020,FAC007,FLR002343,MWO002343,2025-12-04 19:33:40,Machine Breakdown,2.66,172,180587.82,Resolved,High
DTE002344,MCH0291,LIN022,FAC008,FLR002344,MWO002344,2023-01-02 01:25:47,Machine Breakdown,6.97,432,493775.88,Resolved,Medium
DTE002345,MCH0388,LIN011,FAC004,FLR002345,MWO002345,2024-05-06 12:56:38,Machine Breakdown,4.17,302,151602.61,Resolved,High
DTE002346,MCH0558,LIN025,FAC009,FLR002346,MWO002346,2024-12-16 12:35:56,Machine Breakdown,2.13,359,255758.43,Resolved,Medium
DTE002347,MCH0003,LIN025,FAC009,FLR002347,MWO002347,2023-04-16 22:19:05,Machine Breakdown,1.2,203,70620.08,Resolved,Medium
DTE002348,MCH0446,LIN004,FAC002,FLR002348,MWO002348,2023-01-12 23:12:19,Machine Breakdown,13.19,2925,1858013.62,Open,Low
DTE002349,MCH0477,LIN007,FAC003,FLR002349,MWO002349,2026-05-22 23:10:16,Machine Breakdown,11.69,769,715007.66,Resolved,High
DTE002350,MCH0520,LIN005,FAC002,FLR002350,MWO002350,2023-12-27 00:23:30,Machine Breakdown,3.23,647,253659.61,Resolved,Medium
DTE002351,MCH0254,LIN013,FAC005,FLR002351,MWO002351,2023-09-07 21:31:55,Machine Breakdown,5.5,891,451594.19,Resolved,High
DTE002352,MCH0463,LIN018,FAC006,FLR002352,MWO002352,2025-08-06 22:07:54,Machine Breakdown,6.73,582,304889.4,Resolved,High
DTE002353,MCH0493,LIN008,FAC003,FLR002353,MWO002353,2023-04-13 22:13:03,Machine Breakdown,6.44,1061,797223.34,Resolved,Medium
DTE002354,MCH0299,LIN014,FAC005,FLR002354,MWO002354,2025-10-29 19:31:30,Machine Breakdown,2.47,145,166674.45,Resolved,Critical
DTE002355,MCH0157,LIN029,FAC010,FLR002355,MWO002355,2024-05-04 06:55:28,Machine Breakdown,4.03,572,431732.51,Resolved,High
DTE002356,MCH0496,LIN024,FAC008,FLR002356,MWO002356,2025-11-11 03:33:17,Machine Breakdown,6.17,1394,417686.67,Resolved,Low
DTE002357,MCH0337,LIN028,FAC010,FLR002357,MWO002357,2023-02-19 05:05:30,Machine Breakdown,3.38,759,166930.99,Resolved,High
DTE002358,MCH0285,LIN007,FAC003,FLR002358,MWO002358,2023-08-24 06:50:12,Machine Breakdown,5.4,772,655160.42,Resolved,Medium
DTE002359,MCH0562,LIN011,FAC004,FLR002359,MWO002359,2025-07-22 02:36:43,Machine Breakdown,7.58,1095,560411.6,Resolved,Critical
DTE002360,MCH0593,LIN019,FAC007,FLR002360,MWO002360,2026-02-16 20:44:21,Machine Breakdown,1.87,183,201507.49,Resolved,Medium
